work_id,work_category,state,ida,mp_name_clean,constituency,elected_nominated,work_status,sanction_amount,total_expenditure,sanction_date,completion_date,has_sanction_record,has_completion_record,has_expenditure_record,data_source_flag,financial_utilization,expenditure_vs_sanction,n_expenditure_transactions,n_distinct_vendors,n_payment_success,n_payment_inprogress,mp_allocated_limit,project_size_bucket,elapsed_duration_days,project_duration_days,risk_score,risk_level,financial_risk_score,payment_risk_score,execution_risk_score,peer_anomaly_score,isolation_forest_score,duplicate_risk_score,anomaly_risk_score,n_components_available,negative_amount_score,vendor_concentration_score,rapid_disbursement_score,slow_disbursement_pace_score,payment_stall_score,expenditure_without_sanction_score,elapsed_percentile_in_peer_group,peer_group_tier,raw_max_similarity,most_similar_work_id,risk_reason_1,risk_reason_2,risk_reason_3
WS/MP840/2024-2025/168247,Normal/Others,Andhra Pradesh,Palnadu(District Collector Palnadu_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work partially Completed,5000000.0,4840446.0,2025-03-11,,True,False,True,sanctioned+expenditure,0.9680892,-0.0319108,1.0,1.0,0.0,1.0,196063957.11,very_large,542.0,,49.98,MEDIUM,64.47,60.0,29.16,46.5,100.0,7.72,73.25,5,0.0,,96.81,80.49,100.0,0.0,72.9,category+state+size,0.2574,WS/MP840/2025-2026/244876,,,
WS/MP840/2024-2025/180390,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,12.14,LOW,0.0,,,28.57,1.34,32.18,14.955,3,0.0,,,,,,,category+state+size,0.6504,WS/MP840/2024-2025/180398,,,
WS/MP840/2024-2025/180393,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,19.39,LOW,0.0,,,28.57,1.34,64.83,14.955,3,0.0,,,,,,,category+state+size,0.8828,WS/MP840/2024-2025/180398,,,
WS/MP840/2024-2025/180398,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,19.39,LOW,0.0,,,28.57,1.34,64.83,14.955,3,0.0,,,,,,,category+state+size,0.8828,WS/MP840/2024-2025/180393,,,
WS/MP840/2024-2025/180400,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499264.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,16.96,LOW,0.0,,,28.54,1.34,53.89,14.94,3,0.0,,,,,,,category+state+size,0.8403,WS/MP840/2024-2025/180403,,,
WS/MP840/2024-2025/180403,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,16.96,LOW,0.0,,,28.57,1.34,53.89,14.955,3,0.0,,,,,,,category+state+size,0.8403,WS/MP840/2024-2025/180400,,,
WS/MP840/2024-2025/180407,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,16.65,LOW,0.0,,,28.57,1.34,52.47,14.955,3,0.0,,,,,,,category+state+size,0.8279,WS/MP840/2024-2025/180403,,,
WS/MP840/2024-2025/180411,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,14.68,LOW,0.0,,,28.57,1.34,43.62,14.955,3,0.0,,,,,,,category+state+size,0.7504,WS/MP840/2024-2025/180414,,,
WS/MP840/2024-2025/180414,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,19.83,LOW,0.0,,,28.57,1.34,66.81,14.955,3,0.0,,,,,,,category+state+size,0.8894,WS/MP840/2024-2025/180416,,,
WS/MP840/2024-2025/180416,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,19.83,LOW,0.0,,,28.57,1.34,66.81,14.955,3,0.0,,,,,,,category+state+size,0.8894,WS/MP840/2024-2025/180414,,,
WS/MP840/2024-2025/180417,Normal/Others,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,499263.0,0.0,2025-03-29,2025-10-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,194.0,10.45,LOW,0.0,,,28.57,1.34,24.6,14.955,3,0.0,,,,,,,category+state+size,0.584,WS/MP840/2024-2025/180416,,,
WS/MP840/2025-2026/155333,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,1500000.0,0.0,2025-04-11,2025-07-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,83.0,6.24,LOW,0.0,,,16.06,17.55,2.88,16.805,3,0.0,,,,,,,category+state+size,0.0959,WS/MP840/2025-2026/190262,,,
WS/MP840/2025-2026/157130,Trust and Society,Andhra Pradesh,NTR(DISTRICT COLLECTOR NTR_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,5000000.0,0.0,2025-04-21,2025-05-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,16.0,18.84,LOW,0.0,,,47.74,40.16,,43.95,2,0.0,,,,,,,category+size,,,,,
WS/MP840/2025-2026/164132,Normal/Others,Andhra Pradesh,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,5000000.0,0.0,2025-07-19,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,412.0,,25.91,LOW,0.0,,56.18,43.01,25.17,4.94,34.09,4,0.0,,,,,,56.18,category+state+size,0.1646,WS/MP840/2024-2025/109187,,,
WS/MP840/2025-2026/189537,Normal/Others,Andhra Pradesh,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,5000000.0,0.0,2025-10-31,2026-03-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,138.0,13.25,LOW,0.0,,,43.01,28.7,5.83,35.855,3,0.0,,,,,,,category+state+size,0.1942,WS/MP840/2024-2025/168247,,,
WS/MP840/2025-2026/189897,Normal/Others,Andhra Pradesh,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",V. VIJAYENDRA PRASAD,,Nominated MP,Work partially Completed,2500000.0,0.0,2025-07-21,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,410.0,,28.69,LOW,0.0,,56.02,15.1,17.24,50.21,16.169999999999998,4,0.0,,,,,,56.02,category+state+size,0.8081,WS/MP840/2025-2026/189903,,,
WS/MP840/2025-2026/189903,Normal/Others,Andhra Pradesh,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,2500000.0,0.0,2025-07-21,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,410.0,,28.69,LOW,0.0,,56.02,15.1,17.24,50.21,16.169999999999998,4,0.0,,,,,,56.02,category+state+size,0.8081,WS/MP840/2025-2026/189897,,,
WS/MP840/2025-2026/190262,Normal/Others,Andhra Pradesh,WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,2400000.0,0.0,2025-04-26,2026-04-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,357.0,7.62,LOW,0.0,,,12.7,29.18,2.88,20.939999999999998,3,0.0,,,,,,,category+state+size,0.0959,WS/MP840/2025-2026/155333,,,
WS/MP840/2025-2026/195432,Normal/Others,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,2274612.0,0.0,2025-06-04,2026-04-10,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,310.0,7.62,LOW,0.0,,,9.48,24.9,8.49,17.189999999999998,3,0.0,,,,,,,category+state+size,0.2832,WS/MP840/2025-2026/244873,,,
WS/MP840/2025-2026/195439,Normal/Others,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,818442.0,0.0,2025-06-04,2026-04-10,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,310.0,16.53,LOW,0.0,,,41.39,12.08,34.28,26.735,3,0.0,,,,,,,category+state+size,0.6687,WS/MP840/2025-2026/195442,,,
WS/MP840/2025-2026/195442,Normal/Others,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,555815.0,555815.0,2025-06-04,2026-04-09,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,196063957.11,large,,309.0,38.45,LOW,55.56,0.0,,50.0,89.35,34.28,69.675,4,0.0,,100.0,,0.0,0.0,,category+state+size,0.6687,WS/MP840/2025-2026/195439,,,
WS/MP840/2025-2026/195451,Repair and Renovation,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,500000.0,0.0,2026-01-26,2026-02-20,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,25.0,3.22,LOW,0.0,,,0.0,15.03,,7.515,2,0.0,,,,,,,category+size,,,,,
WS/MP840/2025-2026/205837,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,1000000.0,0.0,2026-01-26,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,221.0,,22.34,LOW,0.0,,26.26,35.33,19.45,51.62,27.39,4,0.0,,,,,,26.26,category+state+size,0.8204,WS/MP840/2025-2026/205841,,,
WS/MP840/2025-2026/205841,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,1000000.0,0.0,2026-01-26,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,221.0,,22.34,LOW,0.0,,26.26,35.33,19.45,51.62,27.39,4,0.0,,,,,,26.26,category+state+size,0.8204,WS/MP840/2025-2026/205837,,,
WS/MP840/2025-2026/206132,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,1000000.0,0.0,2025-11-06,2025-11-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,1.0,17.74,LOW,0.0,,,35.33,20.5,37.97,27.915,3,0.0,,,,,,,category+state+size,0.701,WS/MP840/2025-2026/206216,,,
WS/MP840/2025-2026/206146,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,1000000.0,0.0,2026-01-25,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,222.0,,20.16,LOW,0.0,,26.39,35.33,19.42,37.18,27.375,4,0.0,,,,,,26.39,category+state+size,0.6941,WS/MP840/2025-2026/206149,,,
WS/MP840/2025-2026/206149,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,1000000.0,0.0,2026-01-25,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,222.0,,20.84,LOW,0.0,,26.39,35.33,19.42,41.62,27.375,4,0.0,,,,,,26.39,category+state+size,0.7329,WS/MP840/2025-2026/206151,,,
WS/MP840/2025-2026/206151,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,1000000.0,0.0,2026-01-25,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,222.0,,20.84,LOW,0.0,,26.39,35.33,19.42,41.62,27.375,4,0.0,,,,,,26.39,category+state+size,0.7329,WS/MP840/2025-2026/206149,,,
WS/MP840/2025-2026/206155,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,1000000.0,0.0,2026-01-25,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,222.0,,20.48,LOW,0.0,,26.39,35.33,19.42,39.3,27.375,4,0.0,,,,,,26.39,category+state+size,0.7126,WS/MP840/2025-2026/206149,,,
WS/MP840/2025-2026/206157,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,1000000.0,0.0,2026-01-25,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,very_large,222.0,,20.84,LOW,0.0,,26.39,35.33,19.42,41.62,27.375,4,0.0,,,,,,26.39,category+state+size,0.7329,WS/MP840/2025-2026/206149,,,
WS/MP840/2025-2026/206212,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,1000000.0,0.0,2025-11-06,2026-02-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,89.0,18.38,LOW,0.0,,,35.33,12.33,46.95,23.83,3,0.0,,,,,,,category+state+size,0.7796,WS/MP840/2025-2026/206216,,,
WS/MP840/2025-2026/206216,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,1000000.0,0.0,2025-11-06,2025-11-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,very_large,,1.0,19.74,LOW,0.0,,,35.33,20.5,46.95,27.915,3,0.0,,,,,,,category+state+size,0.7796,WS/MP840/2025-2026/206212,,,
WS/MP840/2025-2026/206217,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,500000.0,0.0,2025-11-14,2025-11-19,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,5.0,11.79,LOW,0.0,,,2.15,16.72,38.89,9.434999999999999,3,0.0,,,,,,,category+state+size,0.7091,WS/MP840/2025-2026/206219,,,
WS/MP840/2025-2026/206219,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,500000.0,0.0,2025-11-06,2025-11-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,1.0,11.89,LOW,0.0,,,2.15,17.33,38.89,9.739999999999998,3,0.0,,,,,,,category+state+size,0.7091,WS/MP840/2025-2026/206217,,,
WS/MP840/2025-2026/206225,Normal/Others,Andhra Pradesh,Narayanpet(DISTRICT COLLECTOR NARAYANPET_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,500000.0,0.0,2025-11-14,2025-11-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,large,,4.0,4.58,LOW,0.0,,,2.15,16.7,6.46,9.424999999999999,3,0.0,,,,,,,category+state+size,0.2153,WS/MP840/2025-2026/206217,,,
WS/MP840/2025-2026/209282,Normal/Others,Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-11-07,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,301.0,,13.46,LOW,0.0,,36.53,2.15,11.52,4.18,6.835,4,0.0,,,,,,36.53,category+state+size,0.1395,WS/MP840/2024-2025/168247,,,
WS/MP840/2025-2026/209283,Normal/Others,Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-11-07,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,301.0,,13.02,LOW,0.0,,36.53,2.15,11.52,1.34,6.835,4,0.0,,,,,,36.53,category+state+size,0.0448,WS/MP840/2025-2026/231633,,,
WS/MP840/2025-2026/209284,Normal/Others,Andhra Pradesh,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-11-07,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,301.0,,13.42,LOW,0.0,,36.53,2.15,11.52,3.89,6.835,4,0.0,,,,,,36.53,category+state+size,0.1296,WS/MP840/2025-2026/244875,,,
WS/MP840/2025-2026/210690,Normal/Others,Andhra Pradesh,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,250000.0,0.0,2025-07-24,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,medium,407.0,,34.67,LOW,0.0,,42.36,50.0,4.14,100.0,27.07,4,0.0,,,,,,42.36,category+state+size,1.0,WS/MP840/2025-2026/211750,,,
WS/MP840/2025-2026/211750,Normal/Others,Andhra Pradesh,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,250000.0,0.0,2025-07-24,2026-01-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,medium,,163.0,31.44,LOW,0.0,,,50.0,5.33,100.0,27.665,3,0.0,,,,,,,category+state+size,1.0,WS/MP840/2025-2026/210690,,,
WS/MP840/2025-2026/211753,Normal/Others,Andhra Pradesh,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,250000.0,0.0,2025-07-24,2026-01-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,medium,,165.0,31.41,LOW,0.0,,,50.0,5.12,100.0,27.56,3,0.0,,,,,,,category+state+size,1.0,WS/MP840/2025-2026/210690,,,
WS/MP840/2025-2026/211754,Normal/Others,Andhra Pradesh,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,250000.0,0.0,2025-07-24,2026-01-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,medium,,163.0,31.44,LOW,0.0,,,50.0,5.33,100.0,27.665,3,0.0,,,,,,,category+state+size,1.0,WS/MP840/2025-2026/210690,,,
WS/MP840/2025-2026/211758,Normal/Others,Andhra Pradesh,MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3),V. VIJAYENDRA PRASAD,,Nominated MP,Physical Inspection,250000.0,0.0,2025-07-24,2026-01-02,True,True,False,sanctioned+completed,0.0,-1.0,,,,,196063957.11,medium,,162.0,31.45,LOW,0.0,,,50.0,5.38,100.0,27.69,3,0.0,,,,,,,category+state+size,1.0,WS/MP840/2025-2026/210690,,,
WS/MP840/2025-2026/215455,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,26.68,LOW,0.0,,49.87,2.15,3.08,69.73,2.615,4,0.0,,,,,,49.87,category+state+size,0.8991,WS/MP840/2025-2026/215456,,,
WS/MP840/2025-2026/215456,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,31.33,LOW,0.0,,49.87,2.15,3.08,100.0,2.615,4,0.0,,,,,,49.87,category+state+size,1.0,WS/MP840/2025-2026/215490,,,
WS/MP840/2025-2026/215457,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,22.57,LOW,0.0,,49.87,2.15,3.08,43.03,2.615,4,0.0,,,,,,49.87,category+state+size,0.7453,WS/MP840/2025-2026/215458,,,
WS/MP840/2025-2026/215458,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,31.33,LOW,0.0,,49.87,2.15,3.08,100.0,2.615,4,0.0,,,,,,49.87,category+state+size,1.0,WS/MP840/2025-2026/215495,,,
WS/MP840/2025-2026/215486,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,23.19,LOW,0.0,,49.87,2.15,3.08,47.08,2.615,4,0.0,,,,,,49.87,category+state+size,0.7807,WS/MP840/2025-2026/215455,,,
WS/MP840/2025-2026/215490,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,31.33,LOW,0.0,,49.87,2.15,3.08,100.0,2.615,4,0.0,,,,,,49.87,category+state+size,1.0,WS/MP840/2025-2026/215456,,,
WS/MP840/2025-2026/215492,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,22.57,LOW,0.0,,49.87,2.15,3.08,43.03,2.615,4,0.0,,,,,,49.87,category+state+size,0.7453,WS/MP840/2025-2026/215458,,,
WS/MP840/2025-2026/215495,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,31.33,LOW,0.0,,49.87,2.15,3.08,100.0,2.615,4,0.0,,,,,,49.87,category+state+size,1.0,WS/MP840/2025-2026/215458,,,
WS/MP840/2025-2026/215504,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,20.84,LOW,0.0,,49.87,2.15,3.08,31.78,2.615,4,0.0,,,,,,49.87,category+state+size,0.6469,WS/MP840/2025-2026/215458,,,
WS/MP840/2025-2026/215506,Normal/Others,Andhra Pradesh,NALGONDA(DISTRICT COLLECTOR NALGONDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-07-31,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,400.0,,27.91,LOW,0.0,,49.87,2.15,3.08,77.76,2.615,4,0.0,,,,,,49.87,category+state+size,0.9259,WS/MP840/2025-2026/215458,,,
WS/MP840/2025-2026/218097,Normal/Others,Andhra Pradesh,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,200000.0,0.0,2025-09-02,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,small,367.0,,16.07,LOW,0.0,,37.61,25.0,9.52,3.36,17.259999999999998,4,0.0,,,,,,37.61,category+state+size,0.1121,WS/MP840/2025-2026/189897,,,
WS/MP840/2025-2026/220711,Normal/Others,Andhra Pradesh,SIDDIPET(District Collector Siddipet_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,500000.0,500000.0,2025-10-28,2026-05-04,True,True,True,sanctioned+completed+expenditure,1.0,0.0,1.0,1.0,1.0,0.0,196063957.11,large,,188.0,33.85,LOW,55.56,0.0,,26.08,78.13,30.74,52.105,4,0.0,,100.0,,0.0,0.0,,category+state+size,0.6377,WS/MP840/2025-2026/231633,,,
WS/MP840/2025-2026/220713,Normal/Others,Andhra Pradesh,SIDDIPET(District Collector Siddipet_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Work Completed,500000.0,494153.0,2025-10-28,2026-05-04,True,True,True,sanctioned+completed+expenditure,0.988306,-0.011694,1.0,1.0,1.0,0.0,196063957.11,large,,188.0,33.65,LOW,54.91,0.0,,26.08,78.16,30.74,52.12,4,0.0,,98.83,,0.0,0.0,,category+state+size,0.6377,WS/MP840/2025-2026/231633,,,
WS/MP840/2025-2026/231633,Normal/Others,Andhra Pradesh,SIDDIPET(District Collector Siddipet_IDA),V. VIJAYENDRA PRASAD,,Nominated MP,Sanction,500000.0,0.0,2025-10-28,,True,False,False,sanctioned,0.0,-1.0,,,,,196063957.11,large,311.0,,28.41,LOW,0.0,,37.48,2.15,10.75,100.0,6.45,4,0.0,,,,,,37.48,category+state+size,1.0,WS/MP840/2025-2026/231634,,,
